BuildingNumber,BuildingName,FullAddress,Agency,Phone,Fax,Address,City,State,ZipCode,Latitude,Longitude,Region
KY3086,"LOT 1, TOWN SQUARE PLAZA","HWY 231 SOUTH, BEAVER DAM, KY, 42320-9452",MSHA, - - , - - ,HWY 231 SOUTH,BEAVER DAM,KY,42320-9452,37.4068,-86.8747,ATLANTA
KY3113,10412 PHELPS 632 ROAD,"10412 PHELPS 632 ROAD, PHELPS, KY, 41553-8747",MSHA, - - , - - ,10412 PHELPS 632 ROAD,PHELPS,KY,41553-8747,37.4887702512,-82.1863455708,ATLANTA
KY3127,MSHA BUILDING,"145 REYNOLDS LANE, HAZARD, KY, 41701-1437",MSHA, - - , - - ,145 REYNOLDS LANE,HAZARD,KY,41701-1437,37.4673707212,-83.6226707212,ATLANTA
KYJCC552,CARL D. PERKINS JOB CORPS CENTER,"478 MEADOWS BRANCH, PRESTONBURG, KY, 41653",JCC, - - , - - ,478 MEADOWS BRANCH,PRESTONBURG,KY,41653,37.8447,-82.5164,ATLANTA
KYJCC554,EARLE C. CLEMENTS JOB CORPS CENTER,"2302 US HIGHWAY 60 EAST, MORGANFIELD, KY, 42437",JCC, - - , - - ,2302 US HIGHWAY 60 EAST,MORGANFIELD,KY,42437,37.6937,-87.878,ATLANTA
KYJCC556,FRENCHBURG JOB CORPS CIVILIAN CONSERVATION CORPS,"6969 TARR RIDGE ROAD, FRENCHBURG, KY, 40322",JCC, - - , - - ,6969 TARR RIDGE ROAD,FRENCHBURG,KY,40322,37.8652318746,-83.6375,ATLANTA
KYJCC557,GREAT ONYX JOB CORPS CIVILIAN CONSERVATION CORPS,"3115 OLLIE RIDGE ROAD, MAMMOTH CAVE, KY, ",JCC, - - , - - ,3115 OLLIE RIDGE ROAD,MAMMOTH CAVE,KY,,37.2527,-86.2244042685,ATLANTA
KYJCC560,MUHLENBERG CAREER DEVELOPMENT CENTER,"3875 STATE ROUTE, GREENVILLE, KY, 42345",JCC, - - , - - ,3875 STATE ROUTE ,GREENVILLE,KY,42345,37.1359,-87.1837,ATLANTA
KYJCC563,PINE KNOT JOB CORPS CIVILIAN CONSERVATION CORPS,"US HIGHWAY 27, PINE KNOT, KY, ",JCC, - - , - - ,US HIGHWAY 27,PINE KNOT,KY,,36.6486,-84.4342,ATLANTA
KYJCC567,WHITNEY M. YOUNG JR. JOB CORPS CENTER,"8460 SHELBYVILLE ROAD, SIMPSONVILLE, KY, 40067",JCC, - - , - - ,8460 SHELBYVILLE ROAD,SIMPSONVILLE,KY,40067,38.224,-85.3730230769,ATLANTA
LA0002,ALEXANDRIA USPO/COURTHOUSE,"515 MURRAY STREET, ALEXANDRIA, LA, 71301-8076",WHD, - - , - - ,515 MURRAY STREET,ALEXANDRIA,LA,71301-8076,31.3100794996,-92.4458376577,DALLAS/DENVER
LA0034,FE HEBERT FEDERAL BLDG,"600 SOUTH MAESTRI PLACE, NEW ORLEANS, LA, 70130-3413","OFCCP, OLMS, OWCP, WHD", - - , - - ,600 SOUTH MAESTRI PLACE,NEW ORLEANS,LA,70130-3413,29.9475,-90.0699,DALLAS/DENVER
LA0072,FDA OPEN LAND,"701 ST CHARLES AVE, NEW ORLEANS, LA, 70130-3713","OFCCP, OLMS, WHD", - - , - - ,701 ST CHARLES AVE,NEW ORLEANS,LA,70130-3713,30.3246,-89.8915,DALLAS/DENVER
LA0098,SHREVEPORT COURTHOUSE,"300 FANNIN ST, SHREVEPORT, LA, 71101-3141",WHD, - - , - - ,300 FANNIN ST,SHREVEPORT,LA,71101-3141,32.5159,-93.7494,DALLAS/DENVER
LA1280,BLUEBONNET CENTRE,"9100 BLUEBONNET CTR BVD, BATON ROUGE, LA, 70809-2809",OSHA, - - , - - ,9100 BLUEBONNET CTR BVD,BATON ROUGE,LA,70809-2809,30.394,-91.071,DALLAS/DENVER
LA1290,ZODIAC DEVELOPMENT,"5353 ESSEN LANE, BATON ROUGE, LA, 70809-3587","BLS, OIG, WHD", - - , - - ,5353 ESSEN LANE,BATON ROUGE,LA,70809-3587,30.3997750507,-91.1066886041,DALLAS/DENVER
LA1422,130 DESSAIRD STREET,"130 DESSAIRD STREET, MONROE, LA, 71201-7319",WHD, - - , - - ,130 DESSAIRD STREET,MONROE,LA,71201-7319,32.5329,-92.1059,DALLAS/DENVER
LA1434,"MATTKIM, INC BUILDING","1992 FLORIDA BOULEVARD, DENHAM SPRINGS, LA, 70726-4971",MSHA, - - , - - ,1992 FLORIDA BOULEVARD,DENHAM SPRINGS,LA,70726-4971,30.4843,-90.9436,DALLAS/DENVER
LA1651,LAFAYETTE PLAZA,"4021 AMBASSADOR CAFFERY PKY, LAFAYETTE, LA, 70503-5281","BLS, WHD", - - , - - ,4021 AMBASSADOR CAFFERY PKY,LAFAYETTE,LA,70503-5281,30.1660490662,-92.0599214261,DALLAS/DENVER
LA1654,BOSSETTA BUILDING,"3715 WILLIAMS BLVD, KENNER, LA, 70065-3075",WHD, - - , - - ,3715 WILLIAMS BLVD,KENNER,LA,70065-3075,30.0241783784,-90.2390567568,DALLAS/DENVER
LA1658,COVINGTON VILLAGE RESOURCE BAN,"5100 VILLAGE WALK DRIVE, COVINGTON, LA, 70433-4012",OALJ, - - , - - ,5100 VILLAGE WALK DRIVE,COVINGTON,LA,70433-4012,30.4796796802,-90.0906934149,DALLAS/DENVER
LAJCC612,CARVILLE JOB CORPS ACADEMY,"5465 POINT CLAIR ROAD, CARVILLE, LA, 70721",JCC, - - , - - ,5465 POINT CLAIR ROAD,CARVILLE,LA,70721,30.1966942191,-91.1244566419,DALLAS/DENVER
LAJCC622,NEW ORLEANS JOB CORPS CENTER,"3801 HOLLYGROVE STREET, NEW ORLEANS, LA, 70118",JCC, - - , - - ,3801 HOLLYGROVE STREET,NEW ORLEANS,LA,70118,29.9718,-90.1173,DALLAS/DENVER
LAJCC627,SHREVEPORT JOB CORPS CENTER,"2815 LILLIAN STREET, SHREVEPORT, LA, 71109",JCC, - - , - - ,2815 LILLIAN STREET,SHREVEPORT,LA,71109,32.4917,-93.7826142857,DALLAS/DENVER
MA0131,JFK FEDERAL BUILDING,"GOVERNMENT CENTER, BOSTON, MA, 02203-0002","BLS, EBSA, ETA, OASAM, OFCCP, OIG, OJC, OLMS, OPA, OSHA, OWCP, SOL, VETS, WB, WHD", - - , - - ,GOVERNMENT CENTER,BOSTON,MA,02203-0002,42.3606,-71.0588,BOSTON/NEW YORK
MA0153,THOMAS P. O'NEILL JR. FB,"10 CAUSEWAY STREET, BOSTON, MA, 02222-1047",OALJ, - - , - - ,10 CAUSEWAY STREET,BOSTON,MA,02222-1047,42.3642,-71.0634,BOSTON/NEW YORK
MA5619,COLONIAL BLOCK,"1145 MAIN STREET, SPRINGFIELD, MA, 01103-2123",, - - , - - ,1145 MAIN STREET,SPRINGFIELD,MA,01103-2123,42.1005557071,-72.5860728644,BOSTON/NEW YORK
MA5649,639 GRANITE STREET,"639 GRANITE STREET, BRAINTREE, MA, 02184-5366",OSHA, - - , - - ,639 GRANITE STREET,BRAINTREE,MA,02184-5366,42.20948,-71.02054,BOSTON/NEW YORK
MA5654,ONE CONGRESS STREET,"ONE CONGRESS STREET, BOSTON, MA, 02114-2010","BLS, OLMS, WB", - - , - - ,ONE CONGRESS STREET,BOSTON,MA,02114-2010,42.3632,-71.0686,BOSTON/NEW YORK
MA5793,1441 MAIN STREET,"1441 MAIN STREET, SPRINGFIELD, MA, 01103-1406","BLS, OSHA, WHD", - - , - - ,1441 MAIN STREET,SPRINGFIELD,MA,01103-1406,42.1029432341,-72.590804296,BOSTON/NEW YORK
MA5826,102 DEAN ST,"102-104 DEAN STREET, TAUNTON, MA, 02780-2714",WHD, - - , - - ,102-104 DEAN STREET,TAUNTON,MA,02780-2714,41.9045,-71.0749,BOSTON/NEW YORK
MA5935,138 RIVER ROAD,"138 RIVER ROAD, ANDOVER, MA, 01810-0000",OSHA, - - , - - ,138 RIVER ROAD,ANDOVER,MA,01810-0000,42.6914435613,-71.210408585,BOSTON/NEW YORK
MAJCC539,GRAFTON JOB CORPS CENTER,"100 PINE STREET, NORTH GRAFTON, MA, 1536",JCC, - - , - - ,100 PINE STREET,NORTH GRAFTON,MA,1536,42.277,-71.7495,BOSTON/NEW YORK
MAJCC548,SHRIVER JOB CORPS CENTER,"270 JACKSON ROAD, DEVENS, MA, 1434",JCC, - - , - - ,270 JACKSON ROAD,DEVENS,MA,1434,42.5526,-71.6084210305,BOSTON/NEW YORK
MAJCC550,WESTOVER JOB CORPS CENTER,"103 JOHNSON DRIVE, CHICOPEE, MA, 1022",JCC, - - , - - ,103 JOHNSON DRIVE,CHICOPEE,MA,1022,42.0901908425,-72.5594366302,BOSTON/NEW YORK
MD0006,US CUSTOMHOUSE,"40 SOUTH GAY STREET, BALTIMORE, MD, 21202-4022",BLS, - - , - - ,40 SOUTH GAY STREET,BALTIMORE,MD,21202-4022,39.2884,-76.6088,PHILADELPHIA
MD0033,MAUDE R TOULSON FED BLDG,"129 EAST MAIN ST, SALISBURY, MD, 21801-4920",WHD, - - , - - ,129 EAST MAIN ST,SALISBURY,MD,21801-4920,38.3657,-75.5999356502,PHILADELPHIA
MD0205,SS METRO CENTER 1,"1335 EAST-WEST HWY, SILVER SPRING, MD, 20910-3225",EBSA, - - , - - ,1335 EAST-WEST HWY,SILVER SPRING,MD,20910-3225,38.9920093807,-77.0305994208,PHILADELPHIA
MD0744,AIRPORT SQUARE XIX,"1099 WINTERSON ROAD, LINTHICUM HEIGHTS, MD, 21090-2216",OSHA, - - , - - ,1099 WINTERSON ROAD,LINTHICUM HEIGHTS,MD,21090-2216,39.20507375,-76.6769859066,PHILADELPHIA
MD1058,HI BUILDING,"1550 DEEP CREEK DRIVE, MCHENRY, MD, 21541-1286",MSHA, - - , - - ,1550 DEEP CREEK DRIVE,MCHENRY,MD,21541-1286,39.5505,-79.3515,PHILADELPHIA
MD1107,2 HOPKINS PLAZA,"2 HOPKINS PLZ, BALTIMORE, MD, 21201-2930","OFCCP, WHD", - - , - - ,2 HOPKINS PLZ,BALTIMORE,MD,21201-2930,39.2893,-76.6165,PHILADELPHIA
MD1361,METRO III,"6525 BELCREST ROAD, HYATTSVILLE, MD, 20782-2003",WHD, - - , - - ,6525 BELCREST ROAD,HYATTSVILLE,MD,20782-2003,38.9687009219,-76.9539,PHILADELPHIA
MDJCC569,WOODLAND JOB CORPS CENTER,"3300 FORT MEADE ROAD, LAUREL, MD, 20724",JCC, - - , - - ,3300 FORT MEADE ROAD,LAUREL,MD,20724,39.098,-76.8061,PHILADELPHIA
MDJCC570,WOODSTOCK JOB CORPS CENTER,"10900 OLD COURT ROAD, WOODSTOCK, MD, 21163",JCC, - - , - - ,10900 OLD COURT ROAD,WOODSTOCK,MD,21163,39.3398361121,-76.8581958319,PHILADELPHIA
ME0035,US CUSTOM HOUSE,"312 FORE STREET, PORTLAND, ME, 04101-4110",WHD, - - , - - ,312 FORE STREET,PORTLAND,ME,04101-4110,43.6572,-70.2516,BOSTON/NEW YORK
ME0061,M.C. SMITH FB POCH,"202 HARLOW ST, BANGOR, ME, 04401-4901","OSHA, WHD", - - , - - ,202 HARLOW ST,BANGOR,ME,04401-4901,44.8046968328,-68.7732957771,BOSTON/NEW YORK
ME0068,EDMUND S MUSKIE FB,"40 WESTERN AVE, AUGUSTA, ME, 04330-6350",OSHA, - - , - - ,40 WESTERN AVE,AUGUSTA,ME,04330-6350,44.31098429,-69.7834212021,BOSTON/NEW YORK
ME4237,INTOWN PLAZA,"HARLOW STREET, BANGOR, ME, 04401-9999",OSHA, - - , - - ,HARLOW STREET,BANGOR,ME,04401-9999,44.804,-68.7716,BOSTON/NEW YORK
MEJCC542,LORING JOB CORPS CENTER,"LORING COMMERCE CENTER, LIMESTONE, ME, 4750",JCC, - - , - - ,LORING COMMERCE CENTER,LIMESTONE,ME,4750,46.9242,-67.8741,BOSTON/NEW YORK
MEJCC546,PENOBSCOT JOB CORPS CENTER,"1375 UNION STREET, BANGOR, ME, 4401",JCC, - - , - - ,1375 UNION STREET,BANGOR,ME,4401,44.8219,-68.8206,BOSTON/NEW YORK
MI0073,CHARLES CHAMBERLAIN,"315 WEST ALLEGAN, LANSING, MI, 48150-1512","ATELS, MSHA, OSHA, WHD", - - , - - ,315 WEST ALLEGAN,LANSING,MI,48150-1512,42.4191,-83.4328,CHICAGO/KANSAS CITY
MI0137,GERALD R. FORD BUILDING,"110 MICHIGAN ST NW, GRAND RAPIDS, MI, 49503-2300",OFCCP, - - , - - ,110 MICHIGAN ST NW,GRAND RAPIDS,MI,49503-2300,42.9702,-85.66925,CHICAGO/KANSAS CITY
MI0503,FED CTR BLDG NO 2,"74 NORTH WASHINGTON AVENUE, BATTLE CREEK, MI, 49037-3085",ATELS, - - , - - ,74 NORTH WASHINGTON AVENUE,BATTLE CREEK,MI,49037-3085,42.3301,-85.2448,CHICAGO/KANSAS CITY
MI1712,NORTHFIELD PLAZA,"5700 CROOKS ROAD, TROY, MI, 48098-2818",WHD, - - , - - ,5700 CROOKS ROAD,TROY,MI,48098-2818,42.6006101976,-83.1689009271,CHICAGO/KANSAS CITY
MI1923,900 FRONT STREET,"900 FRONT STREET, TRAVERSE CITY, MI, 49684-2328",WHD, - - , - - ,900 FRONT STREET,TRAVERSE CITY,MI,49684-2328,44.7517,-85.63,CHICAGO/KANSAS CITY
MI1984,COMERICA BUILDING,"211 WEST FORT ST, DETROIT, MI, 48226-3269","ATELS, BLS, OASAM, OFCCP, OIG, OLMS, WHD", - - , - - ,211 WEST FORT ST,DETROIT,MI,48226-3269,42.3298728477,-83.0488223038,CHICAGO/KANSAS CITY
MI2107,800 MONROE AVENUE,"800 MONROE AVENUE N.W., GRAND RAPIDS, MI, 49503-1445",WHD, - - , - - ,800 MONROE AVENUE N.W.,GRAND RAPIDS,MI,49503-1445,42.9766,-85.6725,CHICAGO/KANSAS CITY
MI2143,ORLICH OFFICE COMPLEX,"1901 WEST RIDGE, MARQUETTE, MI, 49855-0000",MSHA, - - , - - ,1901 WEST RIDGE,MARQUETTE,MI,49855-0000,46.5788,-87.4552,CHICAGO/KANSAS CITY
MI3069,SKYRISE BUSINESS CENTER,"535 SOUTH BURDICK ST, KALAMAZOO, MI, 49007-5294",WHD, - - , - - ,535 SOUTH BURDICK ST,KALAMAZOO,MI,49007-5294,42.2868918919,-85.5828,CHICAGO/KANSAS CITY
MIJCC596,DETROIT JOB CORPS CENTER,"11801 WOODROW WILSON STREET, DETROIT, MI, 48206",JCC, - - , - - ,11801 WOODROW WILSON STREET,DETROIT,MI,48206,42.3882,-83.104,CHICAGO/KANSAS CITY
MIJCC598,FLINT-GENESEE JOB CORPS CENTER,"2400 NORTH SAGINAW STREET, FLINT, MI, 48505",JCC, - - , - - ,2400 NORTH SAGINAW STREET,FLINT,MI,48505,43.0381,-83.6938,CHICAGO/KANSAS CITY
MIJCC601,GERALD FORD JOB CORPS CENTER,"110 HALL STREET, S.E., GRAND RAPIDS, MI, 49507",JCC, - - , - - ,"110 HALL STREET, S.E.",GRAND RAPIDS,MI,49507,42.94126751,-85.665494661,CHICAGO/KANSAS CITY
MN0015,GERALD W. HEANEY FED BLDG &,"US COURTHOUSE & CUSTOMHOUSE, DULUTH, MN, 55802-1302","MSHA, WHD", - - , - - ,US COURTHOUSE & CUSTOMHOUSE,DULUTH,MN,55802-1302,46.741,-92.0493,CHICAGO/KANSAS CITY
MN1544,HIBBING BUSINESS CTR,"522 EAST HOWARD STREET, HIBBING, MN, 55746-1714",MSHA, - - , - - ,522 EAST HOWARD STREET,HIBBING,MN,55746-1714,47.4273,-92.9362081633,CHICAGO/KANSAS CITY
MN1574,MIDLAND SQUARE BLDG.,"331 SECOND AVE. SOUTH, MINNEAPOLIS, MN, 55401-2220",WHD, - - , - - ,331 SECOND AVE. SOUTH,MINNEAPOLIS,MN,55401-2220,44.9791689385,-93.2663887242,CHICAGO/KANSAS CITY
MN1651,KINNARD FINANCIAL CENTER,"920 2ND AVE S, MINNEAPOLIS, MN, 55402-3318","OFCCP, OLMS", - - , - - ,920 2ND AVE S,MINNEAPOLIS,MN,55402-3318,44.9738,-93.2712,CHICAGO/KANSAS CITY
MN2607,NORMAN POINTE II,"5600 AMERICAN BLVD W, BLOOMINGTON, MN, 55437-1173",BLS, - - , - - ,5600 AMERICAN BLVD W,BLOOMINGTON,MN,55437-1173,44.858,-93.3481,CHICAGO/KANSAS CITY
MNJCC602,HUBERT H. HUMPHREY JOB CORPS CENTER,"1480 NORTH SNELLING AVENUE, ST. PAUL, MN, 55108",JCC, - - , - - ,1480 NORTH SNELLING AVENUE,ST. PAUL,MN,55108,44.9857448276,-93.1669,CHICAGO/KANSAS CITY
MO0106,ROBT A YOUNG FED BLD,"1222 SPRUCE, ST LOUIS, MO, 63103-2818","ATELS, BLS, EBSA, OFCCP, OIG, OLMS, OSHA, WHD", - - , - - ,1222 SPRUCE,ST LOUIS,MO,63103-2818,38.6241717865,-90.1998561915,CHICAGO/KANSAS CITY
MO1591,U S GEO SURVEY BLDG,"1400 INDEPENDENCE ROAD, ROLLA, MO, 65401-2602",MSHA, - - , - - ,1400 INDEPENDENCE ROAD,ROLLA,MO,65401-2602,37.9544,-91.7452,CHICAGO/KANSAS CITY
MO1750,HAMMONS TOWER,"901 ST LOUIS, SPRINGFIELD, MO, 65806-2540","ATELS, WHD", - - , - - ,901 ST LOUIS,SPRINGFIELD,MO,65806-2540,37.0415,-93.289,CHICAGO/KANSAS CITY
MO1902,RAY BLDG LEASED PARKING LOT,"1222 SPRUCE, ST LOUIS, MO, 63103-2818","EBSA, OIG, OLMS, OSHA, WHD", - - , - - ,1222 SPRUCE,ST LOUIS,MO,63103-2818,38.6241717865,-90.1998561915,CHICAGO/KANSAS CITY
MO1965,TWO PERSHING SQUARE,"2300 MAIN, KANSAS CITY, MO, 64108-2416","ATELS, BLS, EBSA, OASAM, OCIA, OFCCP, OIG, OLMS, OSHA, OWCP, SOL, WB", - - , - - ,2300 MAIN,KANSAS CITY,MO,64108-2416,39.0869193548,-94.584,CHICAGO/KANSAS CITY
MOJCC597,EXCELSIOR SPRINGS JOB CORPS CENTER,"2402 SWOPE PARKWAY, KANSAS CITY, MO, 64130",JCC, - - , - - ,2402 SWOPE PARKWAY,KANSAS CITY,MO,64130,39.0400180068,-94.556799615,CHICAGO/KANSAS CITY
MOJCC605,MINGO JOB CORPS CIVILIAN CONSERVATION CORPS,"4253 STATE HIGHWAY T, PUXICO, MO, 63960",JCC, - - , - - ,4253 STATE HIGHWAY T,PUXICO,MO,63960,36.9352698195,-90.2016558259,CHICAGO/KANSAS CITY
MOJCC608,ST. LOUIS JOB CORPS CENTER,"4333 GOODFELLOW BOULEVARD, ST. LOUIS, MO, 63120",JCC, - - , - - ,4333 GOODFELLOW BOULEVARD,ST. LOUIS,MO,63120,38.6915514235,-90.2689922471,CHICAGO/KANSAS CITY
MP7643,MH II BLDG,"MARINA HEIGHTS BUSINESS PARK, SAIPAN, MP, 96950-9997",WHD, - - , - - ,MARINA HEIGHTS BUSINESS PARK,SAIPAN,MP,96950-9997,0.0,0.0,NATIONAL OFFICE
MS0006,,"2012 15TH ST, GULFPORT, MS, 39501",WHD, - - , - - ,2012 15TH ST,GULFPORT,MS,39501,30.3694,-89.0861714286,ATLANTA
MS0072,WM M. COLMER FB-CT,"701 MAIN ST., HATTIESBURG, MS, 39401-3446","OIG, WHD", - - , - - ,701 MAIN ST.,HATTIESBURG,MS,39401-3446,31.3279,-89.2917,ATLANTA
MS0083,DR. A. H. MC COY FB,"100 WEST CAPITOL, JACKSON, MS, 39269-1602","ATELS, OFCCP, OSHA, WHD", - - , - - ,100 WEST CAPITOL,JACKSON,MS,39269-1602,32.3372,-90.3318,ATLANTA
MS1053,,"1703 HWY 11-NORTH, PICAYUNE, MS, 39466",BLS, - - , - - ,1703 HWY 11-NORTH,PICAYUNE,MS,39466,30.5205,-89.5859,ATLANTA
MS2249,,"431 WEST MAIN ST, TUPELO, MS, 38804",WHD, - - , - - ,431 WEST MAIN ST,TUPELO,MS,38804,34.2571573676,-88.7075032704,ATLANTA
MS2418,JRA FAC NO 3 PKG GAR,"100 EAST CAPITOL STREET, JACKSON, MS, 39201-2112","OFCCP, OSHA", - - , - - ,100 EAST CAPITOL STREET,JACKSON,MS,39201-2112,32.3004,-90.1885,ATLANTA
MS5009,DOL,"2012 15TH STREET, GULFPORT, MS, 39501-0000",, - - , - - ,2012 15TH STREET,GULFPORT,MS,39501-0000,30.3694,-89.0861714286,ATLANTA
MSJCC573,BATESVILLE JOB CORPS CENTER,"821 HIGHWAY 51, SOUTH, BATESVILLE, MS, 38606",JCC, - - , - - ,"821 HIGHWAY 51, SOUTH",BATESVILLE,MS,38606,34.3092,-89.9448,ATLANTA
MSJCC577,GULFPORT JOB CORPS CENTER,"3300 20TH STREET, GULFPORT, MS, 39501",JCC, - - , - - ,3300 20TH STREET,GULFPORT,MS,39501,30.3746,-89.1016,ATLANTA
MSJCC585,MISSISSIPPI JOB CORPS CENTER,"400 HARMONY ROAD, CRYSTAL SPRINGS, MS, 39059",JCC, - - , - - ,400 HARMONY ROAD,CRYSTAL SPRINGS,MS,39059,31.9804,-90.3434,ATLANTA
MT5383,WILLIAM J. JAMESON,"2900 FOURTH AVE N, BILLINGS, MT, 59101-1266","OSHA, WHD", - - , - - ,2900 FOURTH AVE N,BILLINGS,MT,59101-1266,45.6131,-108.3903,DALLAS/DENVER
MT5513,GREAT NORTHERN TOWN CENTER,"10 WEST 15TH ST., HELENA, MT, 59626-9701",MSHA, - - , - - ,10 WEST 15TH ST.,HELENA,MT,59626-9701,46.596651297,-112.033489726,DALLAS/DENVER
MTJCC610,ANACONDA JOB CORPS CIVILIAN CONSERVATION CORPS,"1407 FOSTER CREEK ROAD, ANACONDA, MT, 59711",JCC, - - , - - ,1407 FOSTER CREEK ROAD,ANACONDA,MT,59711,46.1839875128,-113.1387,DALLAS/DENVER
MTJCC619,KICKING HORSE JOB CORPS CENTER,"2000 MOLLMAN PASS TRAIL, RONAN, MT, 59864",JCC, - - , - - ,2000 MOLLMAN PASS TRAIL,RONAN,MT,59864,47.5293,-114.1093,DALLAS/DENVER
MTJCC629,TRAPPER CREEK JOB CORPS CIVILIAN CONSERVATION CENTER,"5139 WEST FORK ROAD, DARBY, MT, 59829",JCC, - - , - - ,5139 WEST FORK ROAD,DARBY,MT,59829,45.9064259604,-114.174655351,DALLAS/DENVER
NC0002,VEACH-BALEY FEDERAL COMPLEX,"151 PATTON AVENUE, ASHEVILLE, NC, 28801-2638",WHD, - - , - - ,151 PATTON AVENUE,ASHEVILLE,NC,28801-2638,35.5937,-82.5576,ATLANTA
NC0033,US POST OFFICE BLDG,"231 MAIN AVE., HICKORY, NC, 28601-6218",WHD, - - , - - ,231 MAIN AVE.,HICKORY,NC,28601-6218,35.7318,-81.3404413862,ATLANTA
NC0085,ALTON LENNON FB-CT,"2 PRINCESS ST., WILMINGTON, NC, 28401-3958",WHD, - - , - - ,2 PRINCESS ST.,WILMINGTON,NC,28401-3958,34.2362,-77.9501,ATLANTA
NC0113,HIRAM H. WARD FB & CH,"251 NORTH MAIN STREET, WINSTON SALEM, NC, 27101-3914",WHD, - - , - - ,251 NORTH MAIN STREET,WINSTON SALEM,NC,27101-3914,36.0971045293,-80.2435569451,ATLANTA
NC2067,SOMERSET PARK II,"4407 BLAND ROAD, RALEIGH, NC, 27609-6871","BLS, OFCCP, OSHA, WHD", - - , - - ,4407 BLAND ROAD,RALEIGH,NC,27609-6871,35.8402426005,-78.6146,ATLANTA
NC2079,MOREHEAD BLDG,"2301-2302 WEST MEADOWVIEW, GREENSBORO, NC, 27407-3723",WHD, - - , - - ,2301-2302 WEST MEADOWVIEW,GREENSBORO,NC,27407-3723,36.0315,-79.4087,ATLANTA
NC2294,MOORE BUSINESS PARK,"201 COMMERCIAL COURT, SANFORD, NC, 27330-5800",MSHA, - - , - - ,201 COMMERCIAL COURT,SANFORD,NC,27330-5800,35.4627983201,-79.1531258678,ATLANTA
NC2353,WHITEHALL CORPORATE CENTER,"3800 ARCO CORPORATE DR., CHARLOTTE, NC, 28273-3409","BLS, OFCCP, WHD", - - , - - ,3800 ARCO CORPORATE DR.,CHARLOTTE,NC,28273-3409,35.1517303365,-80.9484177644,ATLANTA
NC2443,WACHOVIA BLDG,"225 GREEN ST, FAYETTEVILLE, NC, 28301-5043",WHD, - - , - - ,225 GREEN ST,FAYETTEVILLE,NC,28301-5043,35.0542018819,-78.8779101912,ATLANTA
NC2589,DEPARTMENT OF LABOR,"790 CARDINAL ROAD, NEW BERN, NC, 28562-0000",, - - , - - ,790 CARDINAL ROAD,NEW BERN,NC,28562-0000,35.1082093937,-77.0989515422,ATLANTA
NC2594,ADMIN OFFICE OF THE US COURTS,"409 BROAD STREET, NEW BERN, NC, 28560-4904",WHD, - - , - - ,409 BROAD STREET,NEW BERN,NC,28560-4904,35.1081188835,-77.0397635194,ATLANTA
NCJCC581,KITTRELL JOB CORPS CENTER,"1096 US HIGHWAY, #1 SOUTH, KITTRELL, NC, 27544",JCC, - - , - - ,"1096 US HIGHWAY, #1 SOUTH",KITTRELL,NC,27544,36.1997,-78.4466,ATLANTA
NCJCC582,LYNDON B. JOHNSON JOB CORPS CIVILIAN CONSERVATION CORPS,"3170 WAYAH ROAD, FRANKLIN, NC, 28734",JCC, - - , - - ,3170 WAYAH ROAD,FRANKLIN,NC,28734,35.1658,-83.5090386712,ATLANTA
NCJCC587,OCONALUFTEE JOB CORPS CIVILIAN CONSERVATION CORPS,"502 OCONALUFTEE JOB CORPS ROAD, CHEROKEE, NC, 28719",JCC, - - , - - ,502 OCONALUFTEE JOB CORPS ROAD,CHEROKEE,NC,28719,35.5219284392,-83.3049,ATLANTA
NCJCC588,SCHENCK JOB CORPS CIVILIAN CONSERVATION CORPS,"98 SCHENCK DRIVE, PISGAH FOREST, NC, 28768",JCC, - - , - - ,98 SCHENCK DRIVE,PISGAH FOREST,NC,28768,35.2743,-82.7249,ATLANTA
ND0002,FB,"304 EAST BROADWAY, BISMARCK, ND, 58501-4082",ATELS, - - , - - ,304 EAST BROADWAY,BISMARCK,ND,58501-4082,46.8281979899,-100.894028284,DALLAS/DENVER
ND0037,WILLIAM L. GUY FB/PO/CT,"220 EAST ROSSER AVE, BISMARCK, ND, 58501-3869",WHD, - - , - - ,220 EAST ROSSER AVE,BISMARCK,ND,58501-3869,46.8088,-100.788793878,DALLAS/DENVER
ND1361,CIVIC SQUARE,"521 EAST MAIN AVENUE, BISMARCK, ND, 58501-4418",OSHA, - - , - - ,521 EAST MAIN AVENUE,BISMARCK,ND,58501-4418,46.8063281493,-100.798898626,DALLAS/DENVER
NDJCC625,QUENTIN-BURDICK JOB CORPS CENTER,"1500 UNIVERSITY AVENUE, MINOT, ND, 58703",JCC, - - , - - ,1500 UNIVERSITY AVENUE,MINOT,ND,58703,48.2452,-101.3198,DALLAS/DENVER
NE0531,ROBERT DENNEY FB&CT,"100 CENTENNIAL MALL NO, LINCOLN, NE, 68508-3859","BLS, WHD", - - , - - ,100 CENTENNIAL MALL NO,LINCOLN,NE,68508-3859,40.8183,-96.7039,CHICAGO/KANSAS CITY
NE1373,CENTRAL PARK PLAZA,"222 SOUTH 15TH ST., OMAHA, NE, 68102-1680","ATELS, OFCCP, WHD", - - , - - ,222 SOUTH 15TH ST.,OMAHA,NE,68102-1680,41.2584166667,-95.936,CHICAGO/KANSAS CITY
NE1446,LAKE REGENCY OFFICE BUILDING,"444 REGENCY PARKWAY DRIVE, OMAHA, NE, 68114-3792",OSHA, - - , - - ,444 REGENCY PARKWAY DRIVE,OMAHA,NE,68114-3792,41.2553144234,-96.074,CHICAGO/KANSAS CITY
